customer_id,surname,credit_score,geography,gender,age,tenure,balance,num_of_products,has_cr_card,is_active_member,estimated_salary,exited,zone,signup_date,exit_date,deposit_target_cr,rm_headcount,baseline_avg_txns,recent_avg_txns,total_txn_amount,activity_decline_pct,complaint_count,last_complaint_date,has_creditcard,has_fixeddeposit,has_insurance,has_mutualfund,has_personalloan,has_savings,has_complained,age_band,balance_lakh,is_zero_balance
15660422,Chung,569,France,Male,28,7,0.0,2,1,0,73977.23,0,West,2018-04-27,,30,120,14.7,14.0,1074754.0,4.8,0,,1.0,0.0,0.0,1.0,0.0,1.0,0,18-30,0.0,1
15617934,Septimus,579,France,Male,36,9,129829.59,1,1,1,60906.12,0,West,2016-03-19,,30,120,23.3,24.7,1527882.0,-6.0,1,2024-03-16,1.0,0.0,0.0,0.0,0.0,1.0,1,31-40,1.3,0
15760774,Hargraves,519,France,Female,21,1,146329.57,2,1,1,194867.27,0,West,2024-10-15,,30,120,22.3,23.3,1610237.0,-4.5,0,,1.0,0.0,1.0,0.0,0.0,1.0,0,18-30,1.46,0
15813132,Chukwukadibia,696,Germany,Male,30,4,114027.7,1,1,1,193716.56,0,North,2021-10-10,,22,70,29.1,30.7,1925505.0,-5.5,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,18-30,1.14,0
15593331,Sidorov,693,Germany,Male,25,6,146580.69,1,0,1,14633.35,0,North,2019-09-27,,22,70,22.6,22.0,1561913.0,2.7,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,18-30,1.47,0
15616709,Bunton,587,Germany,Female,38,0,132122.42,2,0,0,31730.32,0,North,2025-03-29,,22,70,11.1,11.3,900275.0,-1.8,0,,0.0,0.0,0.0,1.0,0.0,1.0,0,31-40,1.32,0
15658052,Cameron,626,France,Female,44,10,81553.93,1,1,0,20063.63,1,West,2015-01-26,2025-08-17,30,120,4.5,0.0,350820.0,100.0,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,41-50,0.82,0
15721189,Kung,666,France,Female,66,7,0.0,2,1,1,99792.82,0,West,2018-04-02,,30,120,29.4,28.7,3450835.0,2.4,0,,1.0,0.0,0.0,1.0,0.0,1.0,0,60+,0.0,1
15711288,Hay,512,France,Male,24,6,0.0,2,1,0,37654.31,0,West,2019-09-26,,30,120,11.8,13.3,1019946.0,-12.7,0,,1.0,0.0,1.0,0.0,0.0,1.0,0,18-30,0.0,1
15770030,Conti,689,Spain,Female,28,3,0.0,2,1,1,192449.02,0,South,2022-04-15,,16,65,30.9,31.0,2831413.0,-0.3,0,,1.0,0.0,0.0,0.0,1.0,1.0,0,18-30,0.0,1
15803681,Sims,803,France,Female,26,4,0.0,2,1,1,181208.47,0,West,2021-04-20,,30,120,23.0,23.7,1459358.0,-3.0,0,,1.0,0.0,0.0,1.0,0.0,1.0,0,18-30,0.0,1
15702789,Carter,548,Germany,Male,32,5,175214.71,1,1,1,155165.61,0,North,2020-07-31,,22,70,24.4,24.0,1818464.0,1.6,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,31-40,1.75,0
15814930,McGregor,588,Germany,Female,40,10,125534.51,1,1,0,121504.18,1,North,2015-11-17,2025-08-25,22,70,3.9,0.0,241689.0,100.0,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,31-40,1.26,0
15658306,Lo,693,France,Male,68,4,97705.99,1,1,1,61569.07,0,West,2021-09-09,,30,120,27.3,27.3,1651060.0,0.0,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,60+,0.98,0
15699523,Chu,499,Germany,Female,55,4,126817.65,2,1,0,123269.71,0,North,2021-03-10,,22,70,9.5,8.0,845999.0,15.8,0,,1.0,0.0,0.0,1.0,0.0,1.0,0,51-60,1.27,0
15610383,Dumetolisa,628,France,Female,46,1,46870.43,4,1,0,31272.14,1,West,2024-06-26,2025-12-16,30,120,9.0,0.7,507283.0,92.2,0,,1.0,0.0,1.0,1.0,1.0,1.0,0,41-50,0.47,0
15615032,Peng,624,Spain,Male,46,3,0.0,2,1,1,62825.03,0,South,2022-11-20,,16,65,20.2,21.3,1485635.0,-5.4,0,,1.0,1.0,0.0,0.0,0.0,1.0,0,41-50,0.0,1
15781989,Drake-Brockman,733,France,Male,42,9,120094.93,1,1,0,184056.45,0,West,2016-02-04,,30,120,9.2,10.0,686880.0,-8.7,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,41-50,1.2,0
15647402,Wan,628,France,Female,38,3,0.0,2,1,1,48924.73,0,West,2022-06-27,,30,120,34.7,33.0,2645877.0,4.9,0,,1.0,0.0,1.0,0.0,0.0,1.0,0,31-40,0.0,1
15740494,Cameron,633,France,Female,33,3,0.0,2,1,0,191111.02,0,West,2022-08-27,,30,120,9.7,10.0,728047.0,-3.1,0,,1.0,1.0,0.0,0.0,0.0,1.0,0,31-40,0.0,1
15701265,Tretiakov,559,Germany,Female,36,1,104356.94,2,0,1,54184.06,0,North,2024-12-19,,22,70,30.5,28.7,2584020.0,5.9,0,,0.0,0.0,1.0,0.0,0.0,1.0,0,31-40,1.04,0
15743532,Ball,704,Germany,Male,27,5,147004.34,1,1,0,64381.33,1,North,2020-06-07,2025-01-04,22,70,7.7,0.0,351261.0,100.0,1,2024-05-14,1.0,0.0,0.0,0.0,0.0,1.0,1,18-30,1.47,0
15794870,Sal,744,Germany,Male,38,6,73023.17,2,1,0,78770.86,0,North,2019-06-16,,22,70,6.6,4.0,441366.0,39.4,0,,1.0,0.0,1.0,0.0,0.0,1.0,0,31-40,0.73,0
15747591,Chung,665,Spain,Female,40,1,173432.55,1,0,1,116766.79,0,South,2024-11-06,,16,65,29.5,31.3,2282779.0,-6.1,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,31-40,1.73,0
15726557,Lai,638,France,Female,42,7,165679.92,1,0,0,32916.29,0,West,2018-02-27,,30,120,5.2,4.3,316082.0,17.3,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,41-50,1.66,0
15732199,Gether,837,Spain,Male,31,9,104678.62,1,0,1,50972.6,0,South,2016-07-03,,16,65,27.0,26.7,1627049.0,1.1,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,31-40,1.05,0
15662291,Davidson,534,France,Female,55,8,116973.26,3,1,0,122066.5,1,West,2017-12-03,2025-06-19,30,120,10.2,0.0,602046.0,100.0,2,2024-11-02,1.0,0.0,0.0,1.0,1.0,1.0,1,51-60,1.17,0
15749050,Justice,548,France,Female,36,3,0.0,1,1,0,65996.9,0,West,2022-10-22,,30,120,8.1,10.3,585451.0,-27.2,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,31-40,0.0,1
15781586,Osonduagwuike,837,Germany,Male,38,2,126732.85,1,1,1,79577.38,0,North,2023-09-23,,22,70,34.4,34.3,1979482.0,0.3,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,31-40,1.27,0
15617078,Ewing,658,France,Female,44,6,148481.09,1,1,0,130529.13,0,West,2019-04-04,,30,120,12.8,12.0,1008671.0,6.3,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,41-50,1.48,0
15723339,Chin,554,France,Female,38,4,137654.05,2,1,1,172629.67,0,West,2021-03-28,,30,120,20.4,21.0,1582703.0,-2.9,0,,1.0,0.0,1.0,0.0,0.0,1.0,0,31-40,1.38,0
15671322,Chiang,724,Germany,Male,30,7,115315.04,1,1,0,15216.53,0,North,2018-03-09,,22,70,7.0,8.7,467672.0,-24.3,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,18-30,1.15,0
15793854,Ahmed,723,France,Male,42,2,99095.73,1,1,1,17512.53,0,West,2023-05-25,,30,120,30.3,28.7,1956063.0,5.3,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,41-50,0.99,0
15756539,Marshall,585,Germany,Female,39,7,165610.41,2,0,0,131852.01,0,North,2018-02-04,,22,70,3.4,4.3,219504.0,-26.5,0,,0.0,0.0,0.0,0.0,1.0,1.0,0,31-40,1.66,0
15612064,Tsou,474,France,Male,33,5,0.0,2,1,0,181945.52,1,West,2020-09-09,2025-08-02,30,120,8.8,0.0,534058.0,100.0,0,,1.0,0.0,1.0,0.0,0.0,1.0,0,31-40,0.0,1
15625916,Chien,562,Spain,Male,32,6,161628.66,1,1,0,91482.5,0,South,2019-06-04,,16,65,7.9,6.3,557539.0,20.3,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,31-40,1.62,0
15683195,Ubanwa,719,France,Male,32,9,146605.27,1,1,1,77119.45,0,West,2016-05-18,,30,120,28.7,28.0,1656438.0,2.4,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,31-40,1.47,0
15690182,Kapustin,635,Germany,Male,37,5,113488.68,1,1,0,95611.74,1,North,2020-08-20,2025-05-11,22,70,5.9,0.0,219211.0,100.0,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,31-40,1.13,0
15721719,Calabresi,743,France,Male,42,7,77002.2,2,1,1,80428.42,0,West,2018-07-21,,30,120,25.2,27.7,1665108.0,-9.9,0,,1.0,0.0,1.0,0.0,0.0,1.0,0,41-50,0.77,0
15641690,Hsiao,681,Spain,Male,67,7,0.0,2,0,1,163714.92,0,South,2018-04-20,,16,65,29.7,30.3,1887477.0,-2.0,0,,0.0,0.0,0.0,0.0,1.0,1.0,0,60+,0.0,1
15634896,Grant,521,France,Female,39,6,0.0,2,0,1,27375.15,0,West,2019-02-22,,30,120,22.6,21.7,1576840.0,4.0,0,,0.0,1.0,0.0,0.0,0.0,1.0,0,31-40,0.0,1
15671590,H?,741,Spain,Male,25,4,0.0,2,1,1,73873.65,0,South,2021-01-30,,16,65,17.9,16.3,1256555.0,8.9,0,,1.0,0.0,0.0,0.0,1.0,1.0,0,18-30,0.0,1
15779182,Chia,790,Spain,Male,46,8,182364.53,1,0,0,139266.48,1,South,2017-09-18,2025-01-23,16,65,4.2,0.0,132952.0,100.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,41-50,1.82,0
15778287,Ugoji,622,France,Male,35,8,0.0,2,1,1,131772.51,0,West,2017-04-16,,30,120,34.5,35.0,3040279.0,-1.4,0,,1.0,0.0,1.0,0.0,0.0,1.0,0,31-40,0.0,1
15609510,Gregory,669,France,Male,45,7,149364.58,1,0,1,173454.07,0,West,2018-04-01,,30,120,28.1,29.7,2230176.0,-5.7,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,41-50,1.49,0
15742229,Mackay,583,France,Male,59,7,127450.14,1,0,1,67552.71,0,West,2018-01-25,,30,120,26.9,29.0,2123045.0,-7.8,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,51-60,1.27,0
15658532,Nnamutaezinwa,520,Spain,Female,63,5,162278.32,1,1,1,34765.33,0,South,2020-05-14,,16,65,30.8,31.7,2454509.0,-2.9,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,60+,1.62,0
15590993,Findlay,579,Spain,Male,37,5,152212.88,2,0,0,120219.14,0,South,2020-10-20,,16,65,15.0,15.7,1060419.0,-4.7,0,,0.0,1.0,0.0,0.0,0.0,1.0,0,31-40,1.52,0
15565701,Ferri,698,Spain,Female,39,9,161993.89,1,0,0,90212.38,0,South,2016-04-07,,16,65,4.2,5.3,391382.0,-26.2,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,31-40,1.62,0
15597239,Ku,548,Spain,Male,39,7,131468.44,1,1,0,164975.82,0,South,2018-11-01,,16,65,9.2,9.0,708862.0,2.2,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,31-40,1.31,0
15688880,Amechi,672,Germany,Male,40,10,102980.44,1,1,0,1285.81,1,North,2015-08-18,2025-04-13,22,70,3.7,0.0,170302.0,100.0,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,31-40,1.03,0
15813917,Kirk,653,Germany,Male,31,9,143321.97,1,1,0,83679.46,0,North,2016-07-08,,22,70,9.4,9.7,746870.0,-3.2,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,31-40,1.43,0
15679611,Andrews,734,Spain,Female,37,2,130404.92,1,0,0,34548.74,0,South,2023-04-12,,16,65,14.7,15.7,1047692.0,-6.8,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,31-40,1.3,0
15636589,Murray,794,France,Female,41,7,0.0,2,1,1,74275.08,0,West,2018-11-02,,30,120,24.4,25.7,1833679.0,-5.3,0,,1.0,1.0,0.0,0.0,0.0,1.0,0,41-50,0.0,1
15687752,Griffin,641,France,Male,30,2,87505.47,2,0,1,7278.57,0,West,2023-04-22,,30,120,27.9,28.3,1555551.0,-1.4,0,,0.0,1.0,0.0,0.0,0.0,1.0,0,18-30,0.88,0
15584363,Longstaff,824,France,Male,30,0,133634.02,1,1,1,162053.92,0,West,2025-11-09,,30,120,24.8,25.7,1866052.0,-3.6,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,18-30,1.34,0
15737748,McWilliam,534,Spain,Female,33,3,151233.62,1,0,0,199336.63,0,South,2022-08-13,,16,65,9.9,10.0,606166.0,-1.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,31-40,1.51,0
15803365,Coffee,653,Spain,Male,55,2,70263.83,1,0,1,62347.71,0,South,2023-11-18,,16,65,28.0,27.0,2346528.0,3.6,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,51-60,0.7,0
15793247,Hancock,498,France,Male,34,5,0.0,2,1,1,91711.66,0,West,2020-12-23,,30,120,25.2,27.3,1611710.0,-8.3,0,,1.0,0.0,0.0,1.0,0.0,1.0,0,31-40,0.0,1
15572360,Clark,683,France,Male,30,10,57657.49,1,0,0,79240.9,0,West,2015-09-07,,30,120,9.3,9.0,704711.0,3.2,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,18-30,0.58,0
15795166,Creswell,618,Germany,Male,42,8,153572.31,2,1,1,76679.6,0,North,2017-01-16,,22,70,22.1,23.3,1545447.0,-5.4,0,,1.0,1.0,0.0,0.0,0.0,1.0,0,41-50,1.54,0
15724620,Dodds,538,France,Male,37,1,134752.08,1,1,0,162511.55,0,West,2024-06-10,,30,120,9.2,9.3,714952.0,-1.1,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,31-40,1.35,0
15800856,Ewen,643,Spain,Male,34,3,83132.09,1,1,1,21360.88,0,South,2022-04-16,,16,65,31.8,29.7,2206739.0,6.6,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,31-40,0.83,0
15671097,Carter,428,France,Female,31,2,0.0,2,1,0,54487.43,0,West,2023-10-10,,30,120,7.5,10.7,701841.0,-42.7,0,,1.0,0.0,1.0,0.0,0.0,1.0,0,31-40,0.0,1
15683930,Ch'iu,593,Germany,Female,32,9,134096.53,2,1,0,53931.05,1,North,2016-10-20,2025-12-25,22,70,5.3,2.0,372924.0,62.3,0,,1.0,0.0,1.0,0.0,0.0,1.0,0,31-40,1.34,0
15749004,Tsao,718,France,Female,31,0,118100.59,2,1,0,103165.15,0,West,2025-02-04,,30,120,8.2,10.0,440744.0,-22.0,0,,1.0,0.0,0.0,0.0,1.0,1.0,0,31-40,1.18,0
15800434,Burgess,811,Germany,Male,52,10,76915.4,1,0,0,146359.81,1,North,2015-04-12,2025-11-21,22,70,5.8,0.0,294886.0,100.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,51-60,0.77,0
15709117,Fanucci,823,Spain,Female,46,3,81576.75,1,1,1,28370.95,1,South,2022-07-07,2025-08-12,16,65,24.9,0.0,1826668.0,100.0,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,41-50,0.82,0
15638806,Blackburn,645,Spain,Male,49,2,0.0,2,0,0,10023.15,0,South,2023-09-22,,16,65,4.7,5.7,279450.0,-21.3,0,,0.0,0.0,0.0,1.0,0.0,1.0,0,41-50,0.0,1
15662294,Bennett,710,France,Male,33,10,118327.17,2,1,1,192928.82,0,West,2015-02-23,,30,120,30.8,29.0,2194622.0,5.8,0,,1.0,0.0,0.0,0.0,1.0,1.0,0,31-40,1.18,0
15690079,Boniwell,591,Spain,Male,30,8,124857.69,2,0,0,50485.7,0,South,2017-07-15,,16,65,9.9,11.0,753928.0,-11.1,0,,0.0,0.0,1.0,0.0,0.0,1.0,0,18-30,1.25,0
15759317,Vasilieva,748,Germany,Female,27,2,90971.85,1,1,1,131662.47,0,North,2023-12-13,,22,70,33.4,33.3,2499998.0,0.3,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,18-30,0.91,0
15750497,Longo,850,France,Female,37,7,153147.75,1,1,1,152235.3,0,West,2018-02-23,,30,120,21.9,24.0,1567977.0,-9.6,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,31-40,1.53,0
15596181,Kwemto,542,France,Male,38,8,65942.26,1,1,1,68093.23,1,West,2017-08-03,2025-03-17,30,120,12.2,0.0,705249.0,100.0,3,2025-11-25,1.0,0.0,0.0,0.0,0.0,1.0,1,31-40,0.66,0
15576602,Lawrence,809,France,Male,38,3,0.0,2,1,1,80061.31,0,West,2022-07-22,,30,120,25.7,26.0,1868540.0,-1.2,0,,1.0,1.0,0.0,0.0,0.0,1.0,0,31-40,0.0,1
15644833,Duncan,675,France,Male,54,2,0.0,1,1,0,149583.67,1,West,2023-08-15,2025-11-20,30,120,4.5,1.5,302649.0,66.7,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,51-60,0.0,1
15734634,Bocharova,607,Spain,Female,27,5,100912.19,1,0,0,7631.27,0,South,2020-09-18,,16,65,9.8,11.0,875298.0,-12.2,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,18-30,1.01,0
15808689,Morres,850,France,Female,31,4,0.0,2,1,1,33082.81,0,West,2021-05-27,,30,120,27.9,29.3,2462838.0,-5.0,0,,1.0,0.0,0.0,0.0,1.0,1.0,0,31-40,0.0,1
15720702,Shih,789,France,Male,37,3,0.0,1,1,0,121883.87,1,West,2022-09-12,2025-07-22,30,120,2.8,0.0,156197.0,100.0,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,31-40,0.0,1
15665077,Vogel,598,France,Female,43,5,0.0,3,1,1,100722.72,1,West,2020-06-30,2025-09-15,30,120,21.3,0.0,1588420.0,100.0,0,,1.0,1.0,1.0,0.0,0.0,1.0,0,41-50,0.0,1
15763612,T'an,756,Germany,Male,41,2,124439.49,2,0,1,47093.11,0,North,2023-12-04,,22,70,22.7,24.0,1405054.0,-5.7,0,,0.0,0.0,0.0,0.0,1.0,1.0,0,41-50,1.24,0
15596493,Wisdom,687,France,Female,47,7,0.0,2,1,1,177624.01,0,West,2018-03-04,,30,120,26.1,26.0,1897170.0,0.4,0,,1.0,0.0,0.0,1.0,0.0,1.0,0,41-50,0.0,1
15704483,Lorenzo,724,France,Male,40,6,0.0,2,0,0,106149.48,0,West,2019-10-14,,30,120,5.0,3.3,208296.0,34.0,0,,0.0,0.0,1.0,0.0,0.0,1.0,0,31-40,0.0,1
15598846,Shahan,700,France,Female,44,2,58781.76,1,1,0,16874.92,0,West,2023-05-26,,30,120,7.0,6.3,354664.0,10.0,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,41-50,0.59,0
15629244,Bryant,635,Spain,Male,50,7,159453.64,2,0,0,54560.79,1,South,2018-09-26,2025-08-16,16,65,3.9,0.0,263928.0,100.0,1,2024-09-20,0.0,0.0,0.0,1.0,0.0,1.0,1,41-50,1.59,0
15765537,Liang,687,Germany,Male,26,2,142721.52,1,1,1,153605.75,0,North,2023-10-26,,22,70,25.3,23.3,2100671.0,7.9,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,18-30,1.43,0
15729975,Chidozie,613,France,Female,46,8,167795.6,1,0,1,44390.38,0,West,2017-10-31,,30,120,26.0,26.7,2080555.0,-2.7,1,2025-01-04,0.0,0.0,0.0,0.0,0.0,1.0,1,41-50,1.68,0
15682773,Hayward,781,France,Female,38,3,128345.69,2,1,0,63218.85,0,West,2022-04-19,,30,120,8.0,6.0,466322.0,25.0,0,,1.0,0.0,0.0,1.0,0.0,1.0,0,31-40,1.28,0
15688007,Liu,703,Spain,Male,20,3,165260.98,1,1,1,41626.78,0,South,2022-12-09,,16,65,29.9,30.0,1761090.0,-0.3,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,18-30,1.65,0
15574331,Alexeeva,593,Germany,Female,62,3,118233.81,1,0,1,24765.53,1,North,2022-03-17,2025-09-06,22,70,23.2,0.0,1185922.0,100.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,60+,1.18,0
15645572,Calabresi,743,France,Female,40,6,0.0,1,1,0,28280.8,1,West,2019-07-16,2025-04-20,30,120,4.8,0.0,255325.0,100.0,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,31-40,0.0,1
15742854,Lettiere,640,Spain,Female,46,8,0.0,2,1,0,89043.19,0,South,2017-07-21,,16,65,5.8,5.0,377443.0,13.8,0,,1.0,1.0,0.0,0.0,0.0,1.0,0,41-50,0.0,1
15575417,Chou,849,Germany,Male,37,7,143452.74,2,1,1,17294.12,0,North,2018-10-16,,22,70,26.1,25.0,2121226.0,4.2,0,,1.0,1.0,0.0,0.0,0.0,1.0,0,31-40,1.43,0
15796721,Nnamutaezinwa,778,France,Male,38,3,145018.49,2,1,1,126702.41,0,West,2022-08-24,,30,120,26.7,26.7,1796449.0,0.0,0,,1.0,0.0,0.0,0.0,1.0,1.0,0,31-40,1.45,0
15734942,Nnamutaezinwa,539,Germany,Female,38,8,82407.51,1,1,0,13123.41,0,North,2017-04-08,,22,70,8.9,8.3,580243.0,6.7,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,31-40,0.82,0
15664772,Greece,489,Germany,Male,28,1,79460.98,2,1,1,167973.63,0,North,2024-02-10,,22,70,31.1,33.7,2436746.0,-8.4,0,,1.0,0.0,0.0,0.0,1.0,1.0,0,18-30,0.79,0
15576683,Yin,568,Spain,Female,43,9,0.0,1,1,0,125870.79,1,South,2016-02-01,2025-06-30,16,65,3.8,0.0,260615.0,100.0,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,41-50,0.0,1
15682563,Larionova,618,Spain,Male,38,5,126473.99,1,1,0,91972.49,0,South,2020-05-20,,16,65,7.8,9.3,652810.0,-19.2,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,31-40,1.26,0
15650889,Golubev,710,Germany,Female,30,10,133537.1,2,1,0,155593.74,0,North,2015-09-26,,22,70,12.0,13.3,891192.0,-10.8,0,,1.0,0.0,1.0,0.0,0.0,1.0,0,18-30,1.34,0
15612108,Norman,625,France,Male,52,5,164978.01,1,1,1,67788.49,0,West,2020-12-04,,30,120,35.0,35.3,2286014.0,-0.9,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,51-60,1.65,0
15761132,Capon,682,Spain,Male,46,7,128029.72,1,1,1,62615.35,0,South,2018-06-08,,16,65,29.3,27.3,2620789.0,6.8,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,41-50,1.28,0
15645511,Chukwudi,727,Spain,Male,43,2,97403.18,1,1,1,107415.02,1,South,2023-06-14,2025-06-03,16,65,20.1,0.0,1125659.0,100.0,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,41-50,0.97,0
15609824,Fedorov,794,France,Female,41,7,176845.41,3,1,0,166526.26,1,West,2018-07-02,2025-01-16,30,120,6.7,0.0,380528.0,100.0,2,2025-11-10,1.0,0.0,0.0,1.0,1.0,1.0,1,41-50,1.77,0
15640268,Avdeeva,652,Spain,Male,71,4,0.0,1,1,1,120107.1,0,South,2021-06-24,,16,65,27.7,28.3,2181555.0,-2.2,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,60+,0.0,1
15645778,Reid,670,Spain,Male,42,3,81589.04,1,1,0,188227.8,0,South,2022-12-05,,16,65,8.0,9.3,739943.0,-16.3,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,41-50,0.82,0
15691104,Kennedy,460,Germany,Female,40,6,119507.58,2,1,0,91560.63,1,North,2019-08-12,2025-08-11,22,70,7.5,0.0,267110.0,100.0,1,2025-05-09,1.0,0.0,0.0,0.0,1.0,1.0,1,31-40,1.2,0
15714567,Chan,568,Spain,Female,26,6,0.0,2,0,0,166495.2,0,South,2019-11-18,,16,65,10.2,9.0,652985.0,11.8,0,,0.0,1.0,0.0,0.0,0.0,1.0,0,18-30,0.0,1
15777826,Wofford,643,France,Male,30,5,94443.77,1,1,1,165614.4,0,West,2020-02-24,,30,120,29.3,28.3,1755019.0,3.4,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,18-30,0.94,0
15668445,Mai,521,France,Male,37,2,0.0,2,1,1,86372.24,0,West,2023-02-13,,30,120,23.3,24.7,1592833.0,-6.0,0,,1.0,0.0,0.0,1.0,0.0,1.0,0,31-40,0.0,1
15576162,King,615,France,Male,32,7,92199.84,1,1,1,2755.53,0,West,2018-03-08,,30,120,30.0,31.0,2001689.0,-3.3,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,31-40,0.92,0
15778135,T'ao,575,Spain,Male,43,3,0.0,1,1,0,83594.51,0,South,2022-07-12,,16,65,14.3,14.7,1318094.0,-2.8,1,2024-05-25,1.0,0.0,0.0,0.0,0.0,1.0,1,41-50,0.0,1
15613141,Hsu,717,France,Female,41,3,135756.96,1,1,1,103706.41,0,West,2022-03-15,,30,120,34.1,35.3,2875031.0,-3.5,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,41-50,1.36,0
15635435,White,648,France,Female,54,9,120633.42,1,0,0,5924.38,1,West,2016-03-15,2025-10-05,30,120,5.2,0.0,354586.0,100.0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0,51-60,1.21,0
15596552,Stephens,535,Germany,Male,48,5,134542.73,1,1,1,58203.67,1,North,2020-08-27,2025-05-02,22,70,21.0,0.0,1230419.0,100.0,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,41-50,1.35,0
15623644,Frolov,626,Spain,Male,29,7,0.0,2,1,0,49361.84,0,South,2018-12-09,,16,65,7.9,8.3,537085.0,-5.1,0,,1.0,0.0,1.0,0.0,0.0,1.0,0,18-30,0.0,1
15683403,Lombardi,611,Spain,Male,52,7,0.0,1,0,1,73585.18,1,South,2018-03-01,2025-07-29,16,65,22.2,0.0,1275170.0,100.0,1,2024-05-01,0.0,0.0,0.0,0.0,0.0,1.0,1,51-60,0.0,1
15615029,Munro,734,Spain,Male,39,6,0.0,1,1,1,95135.27,0,South,2019-05-30,,16,65,32.1,35.3,1962886.0,-10.0,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,31-40,0.0,1
15769005,Hayward,709,France,Male,49,4,154344.49,2,1,1,38794.57,0,West,2021-07-22,,30,120,28.9,29.0,1700204.0,-0.3,0,,1.0,0.0,0.0,1.0,0.0,1.0,0,41-50,1.54,0
15746326,Fields,591,France,Male,43,3,0.0,2,0,1,198926.36,0,West,2022-02-20,,30,120,15.7,14.3,999682.0,8.9,0,,0.0,0.0,0.0,0.0,1.0,1.0,0,41-50,0.0,1
15722364,Onwumelu,664,France,Male,43,9,189026.53,2,1,1,56099.86,0,West,2016-01-21,,30,120,21.0,20.7,1314140.0,1.4,0,,1.0,0.0,1.0,0.0,0.0,1.0,0,41-50,1.89,0
15704954,Suffolk,431,France,Male,37,0,120764.08,1,1,1,117023.08,0,West,2025-02-18,,30,120,27.6,29.3,1764196.0,-6.2,0,,1.0,0.0,0.0,0.0,0.0,1.0,0,31-40,1.21,0
15694409,Tsao,647,Germany,Female,22,3,97975.82,2,0,1,62083.0,0,North,2022-12-28,,22,70,31.7,30.3,2870203.0,4.4,0,,0.0,0.0,0.0,0.0,1.0,1.0,0,18-30,0.98,0
15754068,Judd,578,France,Male,32,4,0.0,2,1,1,141822.8,0,West,2021-12-30,,30,120,26.3,26.3,1724594.0,0.0,0,,1.0,0.0,1.0,0.0,0.0,1.0,0,31-40,0.0,1
